,weekday,month,bus_route_id,violation_type,violations
11502,Wednesday,2024-04,BX36,MOBILE BUS LANE,131
11503,Wednesday,2024-04,BX41+,MOBILE BUS LANE,815
11504,Wednesday,2024-04,M14+,MOBILE BUS LANE,167
11505,Wednesday,2024-04,M15+,MOBILE BUS LANE,1075
11506,Wednesday,2024-04,M23+,MOBILE BUS LANE,62
11507,Wednesday,2024-04,M34+,MOBILE BUS LANE,45
11508,Wednesday,2024-04,M86+,MOBILE BUS LANE,6
11509,Wednesday,2024-04,Q43,MOBILE BUS LANE,119
11510,Wednesday,2024-04,Q44+,MOBILE BUS LANE,248
11511,Wednesday,2024-04,Q54,MOBILE BUS LANE,246
11512,Wednesday,2024-04,Q58,MOBILE BUS LANE,73
11513,Wednesday,2024-04,S79+,MOBILE BUS LANE,21
11514,Wednesday,2024-05,B25,MOBILE BUS LANE,95
11515,Wednesday,2024-05,B26,MOBILE BUS LANE,7
11516,Wednesday,2024-05,B42,MOBILE BUS LANE,47
11517,Wednesday,2024-05,B44+,MOBILE BUS LANE,287
11518,Wednesday,2024-05,B46+,MOBILE BUS LANE,508
11519,Wednesday,2024-05,B62,MOBILE BUS LANE,3
11520,Wednesday,2024-05,BX12+,MOBILE BUS LANE,612
11521,Wednesday,2024-05,BX19,MOBILE BUS LANE,373
11522,Wednesday,2024-05,BX35,MOBILE BUS LANE,106
11523,Wednesday,2024-05,BX36,MOBILE BUS LANE,220
11524,Wednesday,2024-05,BX41+,MOBILE BUS LANE,945
11525,Wednesday,2024-05,M14+,MOBILE BUS LANE,151
11526,Wednesday,2024-05,M15+,MOBILE BUS LANE,1224
11527,Wednesday,2024-05,M23+,MOBILE BUS LANE,52
11528,Wednesday,2024-05,M34+,MOBILE BUS LANE,20
11529,Wednesday,2024-05,M86+,MOBILE BUS LANE,5
11530,Wednesday,2024-05,Q43,MOBILE BUS LANE,115
11531,Wednesday,2024-05,Q44+,MOBILE BUS LANE,233
11532,Wednesday,2024-05,Q44+,MOBILE BUS STOP,7
11533,Wednesday,2024-05,Q44+,MOBILE DOUBLE PARKED,41
11534,Wednesday,2024-05,Q54,MOBILE BUS LANE,218
11535,Wednesday,2024-05,Q58,MOBILE BUS LANE,52
11536,Wednesday,2024-05,S79+,MOBILE BUS LANE,16
11537,Wednesday,2024-06,B25,MOBILE BUS LANE,85
11538,Wednesday,2024-06,B26,MOBILE BUS LANE,1
11539,Wednesday,2024-06,B42,MOBILE BUS LANE,34
11540,Wednesday,2024-06,B44+,MOBILE BUS LANE,256
11541,Wednesday,2024-06,B44+,MOBILE BUS STOP,227
11542,Wednesday,2024-06,B44+,MOBILE DOUBLE PARKED,30
11543,Wednesday,2024-06,B46+,MOBILE BUS LANE,470
11544,Wednesday,2024-06,B46+,MOBILE BUS STOP,164
11545,Wednesday,2024-06,B46+,MOBILE DOUBLE PARKED,19
11546,Wednesday,2024-06,B62,MOBILE BUS LANE,22
11547,Wednesday,2024-06,B62,MOBILE BUS STOP,112
11548,Wednesday,2024-06,B62,MOBILE DOUBLE PARKED,7
11549,Wednesday,2024-06,BX12+,MOBILE BUS LANE,564
11550,Wednesday,2024-06,BX12+,MOBILE BUS STOP,98
11551,Wednesday,2024-06,BX12+,MOBILE DOUBLE PARKED,62
11552,Wednesday,2024-06,BX19,MOBILE BUS LANE,261
11553,Wednesday,2024-06,BX19,MOBILE BUS STOP,360
11554,Wednesday,2024-06,BX19,MOBILE DOUBLE PARKED,574
11555,Wednesday,2024-06,BX35,MOBILE BUS LANE,98
11556,Wednesday,2024-06,BX36,MOBILE BUS LANE,119
11557,Wednesday,2024-06,BX36,MOBILE BUS STOP,203
11558,Wednesday,2024-06,BX36,MOBILE DOUBLE PARKED,170
11559,Wednesday,2024-06,BX41+,MOBILE BUS LANE,785
11560,Wednesday,2024-06,BX41+,MOBILE BUS STOP,105
11561,Wednesday,2024-06,BX41+,MOBILE DOUBLE PARKED,80
11562,Wednesday,2024-06,M14+,MOBILE BUS LANE,158
11563,Wednesday,2024-06,M14+,MOBILE BUS STOP,79
11564,Wednesday,2024-06,M14+,MOBILE DOUBLE PARKED,6
11565,Wednesday,2024-06,M15+,MOBILE BUS LANE,1011
11566,Wednesday,2024-06,M15+,MOBILE BUS STOP,211
11567,Wednesday,2024-06,M15+,MOBILE DOUBLE PARKED,60
11568,Wednesday,2024-06,M23+,MOBILE BUS LANE,67
11569,Wednesday,2024-06,M23+,MOBILE BUS STOP,14
11570,Wednesday,2024-06,M23+,MOBILE DOUBLE PARKED,1
11571,Wednesday,2024-06,M34+,MOBILE BUS LANE,38
11572,Wednesday,2024-06,M34+,MOBILE BUS STOP,7
11573,Wednesday,2024-06,M86+,MOBILE BUS LANE,6
11574,Wednesday,2024-06,Q43,MOBILE BUS LANE,87
11575,Wednesday,2024-06,Q44+,MOBILE BUS LANE,216
11576,Wednesday,2024-06,Q44+,MOBILE BUS STOP,112
11577,Wednesday,2024-06,Q44+,MOBILE DOUBLE PARKED,127
11578,Wednesday,2024-06,Q54,MOBILE BUS LANE,215
11579,Wednesday,2024-06,Q54,MOBILE BUS STOP,183
11580,Wednesday,2024-06,Q54,MOBILE DOUBLE PARKED,23
11581,Wednesday,2024-06,Q58,MOBILE BUS LANE,75
11582,Wednesday,2024-06,Q58,MOBILE BUS STOP,270
11583,Wednesday,2024-06,Q58,MOBILE DOUBLE PARKED,9
11584,Wednesday,2024-06,S79+,MOBILE BUS LANE,21
11585,Wednesday,2024-07,B25,MOBILE BUS LANE,78
11586,Wednesday,2024-07,B26,MOBILE BUS LANE,6
11587,Wednesday,2024-07,B42,MOBILE BUS LANE,42
11588,Wednesday,2024-07,B44+,MOBILE BUS LANE,217
11589,Wednesday,2024-07,B44+,MOBILE BUS STOP,904
11590,Wednesday,2024-07,B44+,MOBILE DOUBLE PARKED,126
11591,Wednesday,2024-07,B46+,MOBILE BUS LANE,346
11592,Wednesday,2024-07,B46+,MOBILE BUS STOP,647
11593,Wednesday,2024-07,B46+,MOBILE DOUBLE PARKED,114
11594,Wednesday,2024-07,B62,MOBILE BUS LANE,12
11595,Wednesday,2024-07,B62,MOBILE BUS STOP,616
11596,Wednesday,2024-07,B62,MOBILE DOUBLE PARKED,47
11597,Wednesday,2024-07,BX12+,MOBILE BUS LANE,807
11598,Wednesday,2024-07,BX12+,MOBILE BUS STOP,544
11599,Wednesday,2024-07,BX12+,MOBILE DOUBLE PARKED,372
11600,Wednesday,2024-07,BX19,MOBILE BUS LANE,281
11601,Wednesday,2024-07,BX19,MOBILE BUS STOP,1680
11602,Wednesday,2024-07,BX19,MOBILE DOUBLE PARKED,2592
11603,Wednesday,2024-07,BX35,MOBILE BUS LANE,80
11604,Wednesday,2024-07,BX36,MOBILE BUS LANE,120
11605,Wednesday,2024-07,BX36,MOBILE BUS STOP,1139
11606,Wednesday,2024-07,BX36,MOBILE DOUBLE PARKED,1243
11607,Wednesday,2024-07,BX41+,MOBILE BUS LANE,780
11608,Wednesday,2024-07,BX41+,MOBILE BUS STOP,475
11609,Wednesday,2024-07,BX41+,MOBILE DOUBLE PARKED,305
11610,Wednesday,2024-07,M14+,MOBILE BUS LANE,209
11611,Wednesday,2024-07,M14+,MOBILE BUS STOP,199
11612,Wednesday,2024-07,M14+,MOBILE DOUBLE PARKED,9
11613,Wednesday,2024-07,M15+,MOBILE BUS LANE,1064
11614,Wednesday,2024-07,M15+,MOBILE BUS STOP,1295
11615,Wednesday,2024-07,M15+,MOBILE DOUBLE PARKED,233
11616,Wednesday,2024-07,M23+,MOBILE BUS LANE,57
11617,Wednesday,2024-07,M23+,MOBILE BUS STOP,71
11618,Wednesday,2024-07,M23+,MOBILE DOUBLE PARKED,2
11619,Wednesday,2024-07,M34+,MOBILE BUS LANE,78
11620,Wednesday,2024-07,M34+,MOBILE BUS STOP,160
11621,Wednesday,2024-07,M34+,MOBILE DOUBLE PARKED,42
11622,Wednesday,2024-07,M86+,MOBILE BUS LANE,15
11623,Wednesday,2024-07,Q43,MOBILE BUS LANE,125
11624,Wednesday,2024-07,Q44+,MOBILE BUS LANE,320
11625,Wednesday,2024-07,Q44+,MOBILE BUS STOP,918
11626,Wednesday,2024-07,Q44+,MOBILE DOUBLE PARKED,409
11627,Wednesday,2024-07,Q54,MOBILE BUS LANE,303
11628,Wednesday,2024-07,Q54,MOBILE BUS STOP,713
11629,Wednesday,2024-07,Q54,MOBILE DOUBLE PARKED,52
11630,Wednesday,2024-07,Q58,MOBILE BUS LANE,41
11631,Wednesday,2024-07,Q58,MOBILE BUS STOP,1034
11632,Wednesday,2024-07,Q58,MOBILE DOUBLE PARKED,107
11633,Wednesday,2024-07,S79+,MOBILE BUS LANE,20
11634,Wednesday,2024-08,B25,MOBILE BUS LANE,90
11635,Wednesday,2024-08,B26,MOBILE BUS LANE,1
11636,Wednesday,2024-08,B42,MOBILE BUS LANE,27
11637,Wednesday,2024-08,B44+,MOBILE BUS LANE,143
11638,Wednesday,2024-08,B44+,MOBILE BUS STOP,625
11639,Wednesday,2024-08,B44+,MOBILE DOUBLE PARKED,309
11640,Wednesday,2024-08,B46+,MOBILE BUS LANE,401
11641,Wednesday,2024-08,B46+,MOBILE BUS STOP,523
11642,Wednesday,2024-08,B46+,MOBILE DOUBLE PARKED,144
11643,Wednesday,2024-08,B62,MOBILE BUS LANE,1
11644,Wednesday,2024-08,B62,MOBILE BUS STOP,269
11645,Wednesday,2024-08,B62,MOBILE DOUBLE PARKED,69
11646,Wednesday,2024-08,BX12+,MOBILE BUS LANE,578
11647,Wednesday,2024-08,BX12+,MOBILE BUS STOP,322
11648,Wednesday,2024-08,BX12+,MOBILE DOUBLE PARKED,591
11649,Wednesday,2024-08,BX19,MOBILE BUS LANE,166
11650,Wednesday,2024-08,BX19,MOBILE BUS STOP,963
11651,Wednesday,2024-08,BX19,MOBILE DOUBLE PARKED,3594
11652,Wednesday,2024-08,BX35,MOBILE BUS LANE,78
11653,Wednesday,2024-08,BX36,MOBILE BUS LANE,125
11654,Wednesday,2024-08,BX36,MOBILE BUS STOP,879
11655,Wednesday,2024-08,BX36,MOBILE DOUBLE PARKED,1999
11656,Wednesday,2024-08,BX41+,MOBILE BUS LANE,636
11657,Wednesday,2024-08,BX41+,MOBILE BUS STOP,441
11658,Wednesday,2024-08,BX41+,MOBILE DOUBLE PARKED,535
11659,Wednesday,2024-08,M14+,MOBILE BUS LANE,135
11660,Wednesday,2024-08,M14+,MOBILE BUS STOP,166
11661,Wednesday,2024-08,M14+,MOBILE DOUBLE PARKED,39
11662,Wednesday,2024-08,M15+,MOBILE BUS LANE,808
11663,Wednesday,2024-08,M15+,MOBILE BUS STOP,1105
11664,Wednesday,2024-08,M15+,MOBILE DOUBLE PARKED,259
11665,Wednesday,2024-08,M23+,MOBILE BUS LANE,110
11666,Wednesday,2024-08,M23+,MOBILE BUS STOP,93
11667,Wednesday,2024-08,M23+,MOBILE DOUBLE PARKED,7
11668,Wednesday,2024-08,M34+,MOBILE BUS LANE,57
11669,Wednesday,2024-08,M34+,MOBILE BUS STOP,147
11670,Wednesday,2024-08,M34+,MOBILE DOUBLE PARKED,38
11671,Wednesday,2024-08,M86+,MOBILE BUS LANE,9
11672,Wednesday,2024-08,Q43,MOBILE BUS LANE,79
11673,Wednesday,2024-08,Q44+,MOBILE BUS LANE,214
11674,Wednesday,2024-08,Q44+,MOBILE BUS STOP,819
11675,Wednesday,2024-08,Q44+,MOBILE DOUBLE PARKED,438
11676,Wednesday,2024-08,Q54,MOBILE BUS LANE,163
11677,Wednesday,2024-08,Q54,MOBILE BUS STOP,498
11678,Wednesday,2024-08,Q54,MOBILE DOUBLE PARKED,88
11679,Wednesday,2024-08,Q58,MOBILE BUS LANE,36
11680,Wednesday,2024-08,Q58,MOBILE BUS STOP,679
11681,Wednesday,2024-08,Q58,MOBILE DOUBLE PARKED,317
11682,Wednesday,2024-08,S79+,MOBILE BUS LANE,5
11683,Wednesday,2024-09,B25,MOBILE BUS LANE,117
11684,Wednesday,2024-09,B26,MOBILE BUS LANE,1
11685,Wednesday,2024-09,B35,MOBILE BUS STOP,424
11686,Wednesday,2024-09,B41,MOBILE BUS LANE,19
11687,Wednesday,2024-09,B41,MOBILE BUS STOP,267
11688,Wednesday,2024-09,B41,MOBILE DOUBLE PARKED,285
11689,Wednesday,2024-09,B42,MOBILE BUS LANE,36
11690,Wednesday,2024-09,B42,MOBILE BUS STOP,10
11691,Wednesday,2024-09,B42,MOBILE DOUBLE PARKED,8
11692,Wednesday,2024-09,B44+,MOBILE BUS LANE,212
11693,Wednesday,2024-09,B44+,MOBILE BUS STOP,688
11694,Wednesday,2024-09,B44+,MOBILE DOUBLE PARKED,572
11695,Wednesday,2024-09,B46+,MOBILE BUS LANE,401
11696,Wednesday,2024-09,B46+,MOBILE BUS STOP,378
11697,Wednesday,2024-09,B46+,MOBILE DOUBLE PARKED,155
11698,Wednesday,2024-09,B62,MOBILE BUS LANE,16
11699,Wednesday,2024-09,B62,MOBILE BUS STOP,234
11700,Wednesday,2024-09,B62,MOBILE DOUBLE PARKED,50
11701,Wednesday,2024-09,BX12+,MOBILE BUS LANE,465
11702,Wednesday,2024-09,BX12+,MOBILE BUS STOP,183
11703,Wednesday,2024-09,BX12+,MOBILE DOUBLE PARKED,473
11704,Wednesday,2024-09,BX19,MOBILE BUS LANE,184
11705,Wednesday,2024-09,BX19,MOBILE BUS STOP,713
11706,Wednesday,2024-09,BX19,MOBILE DOUBLE PARKED,3201
11707,Wednesday,2024-09,BX28,MOBILE BUS LANE,72
11708,Wednesday,2024-09,BX28,MOBILE BUS STOP,171
11709,Wednesday,2024-09,BX28,MOBILE DOUBLE PARKED,352
11710,Wednesday,2024-09,BX35,MOBILE BUS LANE,73
11711,Wednesday,2024-09,BX35,MOBILE BUS STOP,47
11712,Wednesday,2024-09,BX35,MOBILE DOUBLE PARKED,531
11713,Wednesday,2024-09,BX36,MOBILE BUS LANE,106
11714,Wednesday,2024-09,BX36,MOBILE BUS STOP,673
11715,Wednesday,2024-09,BX36,MOBILE DOUBLE PARKED,2075
11716,Wednesday,2024-09,BX38,MOBILE BUS STOP,47
11717,Wednesday,2024-09,BX38,MOBILE DOUBLE PARKED,232
11718,Wednesday,2024-09,BX41+,MOBILE BUS LANE,562
11719,Wednesday,2024-09,BX41+,MOBILE BUS STOP,303
11720,Wednesday,2024-09,BX41+,MOBILE DOUBLE PARKED,467
11721,Wednesday,2024-09,M101,MOBILE BUS LANE,327
11722,Wednesday,2024-09,M101,MOBILE BUS STOP,613
11723,Wednesday,2024-09,M101,MOBILE DOUBLE PARKED,545
11724,Wednesday,2024-09,M14+,MOBILE BUS LANE,142
11725,Wednesday,2024-09,M14+,MOBILE BUS STOP,97
11726,Wednesday,2024-09,M14+,MOBILE DOUBLE PARKED,53
11727,Wednesday,2024-09,M15+,MOBILE BUS LANE,864
11728,Wednesday,2024-09,M15+,MOBILE BUS STOP,860
11729,Wednesday,2024-09,M15+,MOBILE DOUBLE PARKED,232
11730,Wednesday,2024-09,M23+,MOBILE BUS LANE,46
11731,Wednesday,2024-09,M23+,MOBILE BUS STOP,40
11732,Wednesday,2024-09,M23+,MOBILE DOUBLE PARKED,3
11733,Wednesday,2024-09,M34+,MOBILE BUS LANE,70
11734,Wednesday,2024-09,M34+,MOBILE BUS STOP,109
11735,Wednesday,2024-09,M34+,MOBILE DOUBLE PARKED,18
11736,Wednesday,2024-09,M86+,MOBILE BUS LANE,15
11737,Wednesday,2024-09,Q43,MOBILE BUS LANE,110
11738,Wednesday,2024-09,Q43,MOBILE BUS STOP,127
11739,Wednesday,2024-09,Q43,MOBILE DOUBLE PARKED,42
11740,Wednesday,2024-09,Q44+,MOBILE BUS LANE,246
11741,Wednesday,2024-09,Q44+,MOBILE BUS STOP,500
11742,Wednesday,2024-09,Q44+,MOBILE DOUBLE PARKED,409
11743,Wednesday,2024-09,Q54,MOBILE BUS LANE,200
11744,Wednesday,2024-09,Q54,MOBILE BUS STOP,511
11745,Wednesday,2024-09,Q54,MOBILE DOUBLE PARKED,99
11746,Wednesday,2024-09,Q58,MOBILE BUS LANE,42
11747,Wednesday,2024-09,Q58,MOBILE BUS STOP,583
11748,Wednesday,2024-09,Q58,MOBILE DOUBLE PARKED,406
11749,Wednesday,2024-09,S46,MOBILE BUS LANE,88
11750,Wednesday,2024-09,S46,MOBILE BUS STOP,31
11751,Wednesday,2024-09,S46,MOBILE DOUBLE PARKED,404
11752,Wednesday,2024-09,S79+,MOBILE BUS LANE,11
11753,Wednesday,2024-09,S79+,MOBILE BUS STOP,73
11754,Wednesday,2024-09,S79+,MOBILE DOUBLE PARKED,99
11755,Wednesday,2024-10,B25,MOBILE BUS LANE,350
11756,Wednesday,2024-10,B25,MOBILE BUS STOP,379
11757,Wednesday,2024-10,B25,MOBILE DOUBLE PARKED,125
11758,Wednesday,2024-10,B26,MOBILE BUS LANE,3
11759,Wednesday,2024-10,B26,MOBILE BUS STOP,483
11760,Wednesday,2024-10,B26,MOBILE DOUBLE PARKED,88
11761,Wednesday,2024-10,B35,MOBILE BUS STOP,1357
11762,Wednesday,2024-10,B41,MOBILE BUS LANE,284
11763,Wednesday,2024-10,B41,MOBILE BUS STOP,881
11764,Wednesday,2024-10,B41,MOBILE DOUBLE PARKED,793
11765,Wednesday,2024-10,B42,MOBILE BUS LANE,35
11766,Wednesday,2024-10,B42,MOBILE BUS STOP,57
11767,Wednesday,2024-10,B42,MOBILE DOUBLE PARKED,5
11768,Wednesday,2024-10,B44+,MOBILE BUS LANE,328
11769,Wednesday,2024-10,B44+,MOBILE BUS STOP,1019
11770,Wednesday,2024-10,B44+,MOBILE DOUBLE PARKED,502
11771,Wednesday,2024-10,B46+,MOBILE BUS LANE,643
11772,Wednesday,2024-10,B46+,MOBILE BUS STOP,711
11773,Wednesday,2024-10,B46+,MOBILE DOUBLE PARKED,241
11774,Wednesday,2024-10,B62,MOBILE BUS STOP,207
11775,Wednesday,2024-10,B62,MOBILE DOUBLE PARKED,54
11776,Wednesday,2024-10,B82+,MOBILE BUS LANE,272
11777,Wednesday,2024-10,B82+,MOBILE BUS STOP,1680
11778,Wednesday,2024-10,B82+,MOBILE DOUBLE PARKED,1011
11779,Wednesday,2024-10,BX12+,MOBILE BUS LANE,585
11780,Wednesday,2024-10,BX12+,MOBILE BUS STOP,332
11781,Wednesday,2024-10,BX12+,MOBILE DOUBLE PARKED,567
11782,Wednesday,2024-10,BX19,MOBILE BUS LANE,206
11783,Wednesday,2024-10,BX19,MOBILE BUS STOP,1135
11784,Wednesday,2024-10,BX19,MOBILE DOUBLE PARKED,3128
11785,Wednesday,2024-10,BX28,MOBILE BUS LANE,79
11786,Wednesday,2024-10,BX28,MOBILE BUS STOP,509
11787,Wednesday,2024-10,BX28,MOBILE DOUBLE PARKED,808
11788,Wednesday,2024-10,BX35,MOBILE BUS LANE,84
11789,Wednesday,2024-10,BX35,MOBILE BUS STOP,289
11790,Wednesday,2024-10,BX35,MOBILE DOUBLE PARKED,1192
11791,Wednesday,2024-10,BX36,MOBILE BUS LANE,123
11792,Wednesday,2024-10,BX36,MOBILE BUS STOP,994
11793,Wednesday,2024-10,BX36,MOBILE DOUBLE PARKED,2400
11794,Wednesday,2024-10,BX38,MOBILE BUS STOP,202
11795,Wednesday,2024-10,BX38,MOBILE DOUBLE PARKED,679
11796,Wednesday,2024-10,BX41+,MOBILE BUS LANE,642
11797,Wednesday,2024-10,BX41+,MOBILE BUS STOP,424
11798,Wednesday,2024-10,BX41+,MOBILE DOUBLE PARKED,568
11799,Wednesday,2024-10,BX6+,MOBILE BUS LANE,96
11800,Wednesday,2024-10,BX6+,MOBILE BUS STOP,1042
11801,Wednesday,2024-10,BX6+,MOBILE DOUBLE PARKED,1824
11802,Wednesday,2024-10,M101,MOBILE BUS LANE,539
11803,Wednesday,2024-10,M101,MOBILE BUS STOP,2352
11804,Wednesday,2024-10,M101,MOBILE DOUBLE PARKED,2665
11805,Wednesday,2024-10,M14+,MOBILE BUS LANE,227
11806,Wednesday,2024-10,M14+,MOBILE BUS STOP,229
11807,Wednesday,2024-10,M14+,MOBILE DOUBLE PARKED,108
11808,Wednesday,2024-10,M15+,MOBILE BUS LANE,1386
11809,Wednesday,2024-10,M15+,MOBILE BUS STOP,1639
11810,Wednesday,2024-10,M15+,MOBILE DOUBLE PARKED,572
11811,Wednesday,2024-10,M23+,MOBILE BUS LANE,87
11812,Wednesday,2024-10,M23+,MOBILE BUS STOP,106
11813,Wednesday,2024-10,M23+,MOBILE DOUBLE PARKED,15
11814,Wednesday,2024-10,M34+,MOBILE BUS LANE,59
11815,Wednesday,2024-10,M34+,MOBILE BUS STOP,156
11816,Wednesday,2024-10,M34+,MOBILE DOUBLE PARKED,40
11817,Wednesday,2024-10,M60+,MOBILE BUS LANE,1038
11818,Wednesday,2024-10,M60+,MOBILE BUS STOP,753
11819,Wednesday,2024-10,M60+,MOBILE DOUBLE PARKED,875
11820,Wednesday,2024-10,M79+,MOBILE BUS LANE,321
11821,Wednesday,2024-10,M79+,MOBILE BUS STOP,123
11822,Wednesday,2024-10,M79+,MOBILE DOUBLE PARKED,670
11823,Wednesday,2024-10,M86+,MOBILE BUS LANE,52
11824,Wednesday,2024-10,M86+,MOBILE BUS STOP,187
11825,Wednesday,2024-10,M86+,MOBILE DOUBLE PARKED,686
11826,Wednesday,2024-10,Q43,MOBILE BUS LANE,180
11827,Wednesday,2024-10,Q43,MOBILE BUS STOP,742
11828,Wednesday,2024-10,Q43,MOBILE DOUBLE PARKED,231
11829,Wednesday,2024-10,Q44+,MOBILE BUS LANE,321
11830,Wednesday,2024-10,Q44+,MOBILE BUS STOP,912
11831,Wednesday,2024-10,Q44+,MOBILE DOUBLE PARKED,468
11832,Wednesday,2024-10,Q5,MOBILE BUS LANE,367
11833,Wednesday,2024-10,Q5,MOBILE BUS STOP,595
11834,Wednesday,2024-10,Q5,MOBILE DOUBLE PARKED,76
11835,Wednesday,2024-10,Q53+,MOBILE BUS LANE,160
11836,Wednesday,2024-10,Q53+,MOBILE BUS STOP,619
11837,Wednesday,2024-10,Q53+,MOBILE DOUBLE PARKED,124
11838,Wednesday,2024-10,Q54,MOBILE BUS LANE,327
11839,Wednesday,2024-10,Q54,MOBILE BUS STOP,810
11840,Wednesday,2024-10,Q54,MOBILE DOUBLE PARKED,183
11841,Wednesday,2024-10,Q58,MOBILE BUS LANE,51
11842,Wednesday,2024-10,Q58,MOBILE BUS STOP,797
11843,Wednesday,2024-10,Q58,MOBILE DOUBLE PARKED,420
11844,Wednesday,2024-10,Q69,MOBILE BUS LANE,21
11845,Wednesday,2024-10,Q69,MOBILE BUS STOP,65
11846,Wednesday,2024-10,Q69,MOBILE DOUBLE PARKED,20
11847,Wednesday,2024-10,S46,MOBILE BUS LANE,237
11848,Wednesday,2024-10,S46,MOBILE BUS STOP,237
11849,Wednesday,2024-10,S46,MOBILE DOUBLE PARKED,1007
11850,Wednesday,2024-10,S79+,MOBILE BUS LANE,27
11851,Wednesday,2024-10,S79+,MOBILE BUS STOP,228
11852,Wednesday,2024-10,S79+,MOBILE DOUBLE PARKED,270
11853,Wednesday,2024-11,B25,MOBILE BUS LANE,181
11854,Wednesday,2024-11,B25,MOBILE BUS STOP,261
11855,Wednesday,2024-11,B25,MOBILE DOUBLE PARKED,76
11856,Wednesday,2024-11,B26,MOBILE BUS LANE,3
11857,Wednesday,2024-11,B26,MOBILE BUS STOP,340
11858,Wednesday,2024-11,B26,MOBILE DOUBLE PARKED,58
11859,Wednesday,2024-11,B35,MOBILE BUS STOP,1194
11860,Wednesday,2024-11,B41,MOBILE BUS LANE,152
11861,Wednesday,2024-11,B41,MOBILE BUS STOP,536
11862,Wednesday,2024-11,B41,MOBILE DOUBLE PARKED,528
11863,Wednesday,2024-11,B42,MOBILE BUS LANE,51
11864,Wednesday,2024-11,B42,MOBILE BUS STOP,72
11865,Wednesday,2024-11,B42,MOBILE DOUBLE PARKED,6
11866,Wednesday,2024-11,B44+,MOBILE BUS LANE,250
11867,Wednesday,2024-11,B44+,MOBILE BUS STOP,905
11868,Wednesday,2024-11,B44+,MOBILE DOUBLE PARKED,562
11869,Wednesday,2024-11,B46+,MOBILE BUS LANE,429
11870,Wednesday,2024-11,B46+,MOBILE BUS STOP,494
11871,Wednesday,2024-11,B46+,MOBILE DOUBLE PARKED,165
11872,Wednesday,2024-11,B62,MOBILE BUS STOP,175
11873,Wednesday,2024-11,B62,MOBILE DOUBLE PARKED,62
11874,Wednesday,2024-11,B82+,MOBILE BUS LANE,198
11875,Wednesday,2024-11,B82+,MOBILE BUS STOP,1248
11876,Wednesday,2024-11,B82+,MOBILE DOUBLE PARKED,856
11877,Wednesday,2024-11,BX12+,MOBILE BUS LANE,453
11878,Wednesday,2024-11,BX12+,MOBILE BUS STOP,254
11879,Wednesday,2024-11,BX12+,MOBILE DOUBLE PARKED,501
11880,Wednesday,2024-11,BX19,MOBILE BUS LANE,295
11881,Wednesday,2024-11,BX19,MOBILE BUS STOP,954
11882,Wednesday,2024-11,BX19,MOBILE DOUBLE PARKED,2622
11883,Wednesday,2024-11,BX28,MOBILE BUS LANE,109
11884,Wednesday,2024-11,BX28,MOBILE BUS STOP,394
11885,Wednesday,2024-11,BX28,MOBILE DOUBLE PARKED,652
11886,Wednesday,2024-11,BX35,MOBILE BUS LANE,68
11887,Wednesday,2024-11,BX35,MOBILE BUS STOP,143
11888,Wednesday,2024-11,BX35,MOBILE DOUBLE PARKED,904
11889,Wednesday,2024-11,BX36,MOBILE BUS LANE,94
11890,Wednesday,2024-11,BX36,MOBILE BUS STOP,722
11891,Wednesday,2024-11,BX36,MOBILE DOUBLE PARKED,1663
11892,Wednesday,2024-11,BX38,MOBILE BUS STOP,151
11893,Wednesday,2024-11,BX38,MOBILE DOUBLE PARKED,364
11894,Wednesday,2024-11,BX41+,MOBILE BUS LANE,450
11895,Wednesday,2024-11,BX41+,MOBILE BUS STOP,340
11896,Wednesday,2024-11,BX41+,MOBILE DOUBLE PARKED,498
11897,Wednesday,2024-11,BX6+,MOBILE BUS LANE,73
11898,Wednesday,2024-11,BX6+,MOBILE BUS STOP,606
11899,Wednesday,2024-11,BX6+,MOBILE DOUBLE PARKED,1254
11900,Wednesday,2024-11,M101,MOBILE BUS LANE,322
11901,Wednesday,2024-11,M101,MOBILE BUS STOP,1921
11902,Wednesday,2024-11,M101,MOBILE DOUBLE PARKED,2289
11903,Wednesday,2024-11,M14+,MOBILE BUS LANE,143
11904,Wednesday,2024-11,M14+,MOBILE BUS STOP,175
11905,Wednesday,2024-11,M14+,MOBILE DOUBLE PARKED,47
11906,Wednesday,2024-11,M15+,MOBILE BUS LANE,1121
11907,Wednesday,2024-11,M15+,MOBILE BUS STOP,1258
11908,Wednesday,2024-11,M15+,MOBILE DOUBLE PARKED,545
11909,Wednesday,2024-11,M23+,MOBILE BUS LANE,76
11910,Wednesday,2024-11,M23+,MOBILE BUS STOP,109
11911,Wednesday,2024-11,M23+,MOBILE DOUBLE PARKED,25
11912,Wednesday,2024-11,M34+,MOBILE BUS LANE,60
11913,Wednesday,2024-11,M34+,MOBILE BUS STOP,154
11914,Wednesday,2024-11,M34+,MOBILE DOUBLE PARKED,59
11915,Wednesday,2024-11,M60+,MOBILE BUS LANE,899
11916,Wednesday,2024-11,M60+,MOBILE BUS STOP,538
11917,Wednesday,2024-11,M60+,MOBILE DOUBLE PARKED,810
11918,Wednesday,2024-11,M79+,MOBILE BUS LANE,134
11919,Wednesday,2024-11,M79+,MOBILE BUS STOP,109
11920,Wednesday,2024-11,M79+,MOBILE DOUBLE PARKED,464
11921,Wednesday,2024-11,M86+,MOBILE BUS LANE,32
