,bus_route_id,month,weekday,violation_type,violations
1646,B44+,2022-05,Tuesday,MOBILE BUS LANE,31
1647,B44+,2022-05,Wednesday,MOBILE BUS LANE,4
1648,B44+,2022-06,Friday,MOBILE BUS LANE,112
1649,B44+,2022-06,Monday,MOBILE BUS LANE,118
1650,B44+,2022-06,Saturday,MOBILE BUS LANE,69
1651,B44+,2022-06,Sunday,MOBILE BUS LANE,32
1652,B44+,2022-06,Thursday,MOBILE BUS LANE,128
1653,B44+,2022-06,Tuesday,MOBILE BUS LANE,120
1654,B44+,2022-06,Wednesday,MOBILE BUS LANE,147
1655,B44+,2022-07,Friday,MOBILE BUS LANE,174
1656,B44+,2022-07,Monday,MOBILE BUS LANE,56
1657,B44+,2022-07,Saturday,MOBILE BUS LANE,77
1658,B44+,2022-07,Sunday,MOBILE BUS LANE,31
1659,B44+,2022-07,Thursday,MOBILE BUS LANE,100
1660,B44+,2022-07,Tuesday,MOBILE BUS LANE,94
1661,B44+,2022-07,Wednesday,MOBILE BUS LANE,76
1662,B44+,2022-08,Friday,MOBILE BUS LANE,67
1663,B44+,2022-08,Monday,MOBILE BUS LANE,75
1664,B44+,2022-08,Saturday,MOBILE BUS LANE,43
1665,B44+,2022-08,Sunday,MOBILE BUS LANE,4
1666,B44+,2022-08,Thursday,MOBILE BUS LANE,45
1667,B44+,2022-08,Tuesday,MOBILE BUS LANE,66
1668,B44+,2022-08,Wednesday,MOBILE BUS LANE,70
1669,B44+,2022-09,Friday,MOBILE BUS LANE,106
1670,B44+,2022-09,Monday,MOBILE BUS LANE,47
1671,B44+,2022-09,Saturday,MOBILE BUS LANE,31
1672,B44+,2022-09,Sunday,MOBILE BUS LANE,14
1673,B44+,2022-09,Thursday,MOBILE BUS LANE,77
1674,B44+,2022-09,Tuesday,MOBILE BUS LANE,89
1675,B44+,2022-09,Wednesday,MOBILE BUS LANE,94
1676,B44+,2022-10,Friday,MOBILE BUS LANE,134
1677,B44+,2022-10,Monday,MOBILE BUS LANE,209
1678,B44+,2022-10,Saturday,MOBILE BUS LANE,63
1679,B44+,2022-10,Sunday,MOBILE BUS LANE,34
1680,B44+,2022-10,Thursday,MOBILE BUS LANE,106
1681,B44+,2022-10,Tuesday,MOBILE BUS LANE,167
1682,B44+,2022-10,Wednesday,MOBILE BUS LANE,118
1683,B44+,2022-11,Friday,MOBILE BUS LANE,124
1684,B44+,2022-11,Monday,MOBILE BUS LANE,104
1685,B44+,2022-11,Saturday,MOBILE BUS LANE,72
1686,B44+,2022-11,Sunday,MOBILE BUS LANE,17
1687,B44+,2022-11,Thursday,MOBILE BUS LANE,84
1688,B44+,2022-11,Tuesday,MOBILE BUS LANE,137
1689,B44+,2022-11,Wednesday,MOBILE BUS LANE,172
1690,B44+,2022-12,Friday,MOBILE BUS LANE,188
1691,B44+,2022-12,Monday,MOBILE BUS LANE,117
1692,B44+,2022-12,Saturday,MOBILE BUS LANE,104
1693,B44+,2022-12,Sunday,MOBILE BUS LANE,26
1694,B44+,2022-12,Thursday,MOBILE BUS LANE,159
1695,B44+,2022-12,Tuesday,MOBILE BUS LANE,126
1696,B44+,2022-12,Wednesday,MOBILE BUS LANE,113
1697,B44+,2023-01,Friday,MOBILE BUS LANE,127
1698,B44+,2023-01,Monday,MOBILE BUS LANE,150
1699,B44+,2023-01,Saturday,MOBILE BUS LANE,86
1700,B44+,2023-01,Sunday,MOBILE BUS LANE,17
1701,B44+,2023-01,Thursday,MOBILE BUS LANE,123
1702,B44+,2023-01,Tuesday,MOBILE BUS LANE,142
1703,B44+,2023-01,Wednesday,MOBILE BUS LANE,122
1704,B44+,2023-02,Friday,MOBILE BUS LANE,117
1705,B44+,2023-02,Monday,MOBILE BUS LANE,98
1706,B44+,2023-02,Saturday,MOBILE BUS LANE,61
1707,B44+,2023-02,Sunday,MOBILE BUS LANE,24
1708,B44+,2023-02,Thursday,MOBILE BUS LANE,96
1709,B44+,2023-02,Tuesday,MOBILE BUS LANE,102
1710,B44+,2023-02,Wednesday,MOBILE BUS LANE,106
1711,B44+,2023-03,Friday,MOBILE BUS LANE,146
1712,B44+,2023-03,Monday,MOBILE BUS LANE,149
1713,B44+,2023-03,Saturday,MOBILE BUS LANE,59
1714,B44+,2023-03,Sunday,MOBILE BUS LANE,22
1715,B44+,2023-03,Thursday,MOBILE BUS LANE,154
1716,B44+,2023-03,Tuesday,MOBILE BUS LANE,111
1717,B44+,2023-03,Wednesday,MOBILE BUS LANE,155
1718,B44+,2023-04,Friday,MOBILE BUS LANE,98
1719,B44+,2023-04,Monday,MOBILE BUS LANE,73
1720,B44+,2023-04,Saturday,MOBILE BUS LANE,41
1721,B44+,2023-04,Sunday,MOBILE BUS LANE,9
1722,B44+,2023-04,Thursday,MOBILE BUS LANE,77
1723,B44+,2023-04,Tuesday,MOBILE BUS LANE,79
1724,B44+,2023-04,Wednesday,MOBILE BUS LANE,51
1725,B44+,2023-05,Friday,MOBILE BUS LANE,73
1726,B44+,2023-05,Monday,MOBILE BUS LANE,82
1727,B44+,2023-05,Saturday,MOBILE BUS LANE,26
1728,B44+,2023-05,Sunday,MOBILE BUS LANE,11
1729,B44+,2023-05,Thursday,MOBILE BUS LANE,60
1730,B44+,2023-05,Tuesday,MOBILE BUS LANE,76
1731,B44+,2023-05,Wednesday,MOBILE BUS LANE,51
1732,B44+,2023-06,Friday,MOBILE BUS LANE,67
1733,B44+,2023-06,Monday,MOBILE BUS LANE,92
1734,B44+,2023-06,Saturday,MOBILE BUS LANE,16
1735,B44+,2023-06,Sunday,MOBILE BUS LANE,3
1736,B44+,2023-06,Thursday,MOBILE BUS LANE,52
1737,B44+,2023-06,Tuesday,MOBILE BUS LANE,44
1738,B44+,2023-06,Wednesday,MOBILE BUS LANE,61
1739,B44+,2023-07,Friday,MOBILE BUS LANE,78
1740,B44+,2023-07,Monday,MOBILE BUS LANE,83
1741,B44+,2023-07,Saturday,MOBILE BUS LANE,39
1742,B44+,2023-07,Sunday,MOBILE BUS LANE,6
1743,B44+,2023-07,Thursday,MOBILE BUS LANE,68
1744,B44+,2023-07,Tuesday,MOBILE BUS LANE,47
1745,B44+,2023-07,Wednesday,MOBILE BUS LANE,86
1746,B44+,2023-08,Friday,MOBILE BUS LANE,51
1747,B44+,2023-08,Monday,MOBILE BUS LANE,44
1748,B44+,2023-08,Saturday,MOBILE BUS LANE,42
1749,B44+,2023-08,Sunday,MOBILE BUS LANE,4
1750,B44+,2023-08,Thursday,MOBILE BUS LANE,53
1751,B44+,2023-08,Tuesday,MOBILE BUS LANE,80
1752,B44+,2023-08,Wednesday,MOBILE BUS LANE,87
1753,B44+,2023-09,Friday,MOBILE BUS LANE,79
1754,B44+,2023-09,Monday,MOBILE BUS LANE,38
1755,B44+,2023-09,Saturday,MOBILE BUS LANE,43
1756,B44+,2023-09,Sunday,MOBILE BUS LANE,2
1757,B44+,2023-09,Thursday,MOBILE BUS LANE,87
1758,B44+,2023-09,Tuesday,MOBILE BUS LANE,54
1759,B44+,2023-09,Wednesday,MOBILE BUS LANE,52
1760,B44+,2023-11,Friday,MOBILE BUS LANE,111
1761,B44+,2023-11,Monday,MOBILE BUS LANE,127
1762,B44+,2023-11,Saturday,MOBILE BUS LANE,29
1763,B44+,2023-11,Sunday,MOBILE BUS LANE,11
1764,B44+,2023-11,Thursday,MOBILE BUS LANE,88
1765,B44+,2023-11,Tuesday,MOBILE BUS LANE,155
1766,B44+,2023-11,Wednesday,MOBILE BUS LANE,119
1767,B44+,2023-12,Friday,MOBILE BUS LANE,395
1768,B44+,2023-12,Monday,MOBILE BUS LANE,273
1769,B44+,2023-12,Saturday,MOBILE BUS LANE,110
1770,B44+,2023-12,Sunday,MOBILE BUS LANE,39
1771,B44+,2023-12,Thursday,MOBILE BUS LANE,244
1772,B44+,2023-12,Tuesday,MOBILE BUS LANE,290
1773,B44+,2023-12,Wednesday,MOBILE BUS LANE,298
1774,B44+,2024-01,Friday,MOBILE BUS LANE,235
1775,B44+,2024-01,Monday,MOBILE BUS LANE,285
1776,B44+,2024-01,Saturday,MOBILE BUS LANE,77
1777,B44+,2024-01,Sunday,MOBILE BUS LANE,22
1778,B44+,2024-01,Thursday,MOBILE BUS LANE,283
1779,B44+,2024-01,Tuesday,MOBILE BUS LANE,317
1780,B44+,2024-01,Wednesday,MOBILE BUS LANE,331
1781,B44+,2024-02,Friday,MOBILE BUS LANE,242
1782,B44+,2024-02,Monday,MOBILE BUS LANE,195
1783,B44+,2024-02,Saturday,MOBILE BUS LANE,105
1784,B44+,2024-02,Sunday,MOBILE BUS LANE,15
1785,B44+,2024-02,Thursday,MOBILE BUS LANE,278
1786,B44+,2024-02,Tuesday,MOBILE BUS LANE,179
1787,B44+,2024-02,Wednesday,MOBILE BUS LANE,228
1788,B44+,2024-03,Friday,MOBILE BUS LANE,274
1789,B44+,2024-03,Monday,MOBILE BUS LANE,209
1790,B44+,2024-03,Saturday,MOBILE BUS LANE,93
1791,B44+,2024-03,Sunday,MOBILE BUS LANE,21
1792,B44+,2024-03,Thursday,MOBILE BUS LANE,221
1793,B44+,2024-03,Tuesday,MOBILE BUS LANE,215
1794,B44+,2024-03,Wednesday,MOBILE BUS LANE,230
1795,B44+,2024-04,Friday,MOBILE BUS LANE,247
1796,B44+,2024-04,Monday,MOBILE BUS LANE,243
1797,B44+,2024-04,Saturday,MOBILE BUS LANE,85
1798,B44+,2024-04,Sunday,MOBILE BUS LANE,17
1799,B44+,2024-04,Thursday,MOBILE BUS LANE,198
1800,B44+,2024-04,Tuesday,MOBILE BUS LANE,269
1801,B44+,2024-04,Wednesday,MOBILE BUS LANE,195
1802,B44+,2024-05,Friday,MOBILE BUS LANE,313
1803,B44+,2024-05,Monday,MOBILE BUS LANE,195
1804,B44+,2024-05,Saturday,MOBILE BUS LANE,79
1805,B44+,2024-05,Sunday,MOBILE BUS LANE,20
1806,B44+,2024-05,Thursday,MOBILE BUS LANE,320
1807,B44+,2024-05,Tuesday,MOBILE BUS LANE,208
1808,B44+,2024-05,Wednesday,MOBILE BUS LANE,287
1809,B44+,2024-06,Friday,MOBILE BUS LANE,182
1810,B44+,2024-06,Friday,MOBILE BUS STOP,314
1811,B44+,2024-06,Friday,MOBILE DOUBLE PARKED,57
1812,B44+,2024-06,Monday,MOBILE BUS LANE,187
1813,B44+,2024-06,Monday,MOBILE BUS STOP,34
1814,B44+,2024-06,Monday,MOBILE DOUBLE PARKED,33
1815,B44+,2024-06,Saturday,MOBILE BUS LANE,42
1816,B44+,2024-06,Saturday,MOBILE BUS STOP,298
1817,B44+,2024-06,Saturday,MOBILE DOUBLE PARKED,50
1818,B44+,2024-06,Sunday,MOBILE BUS LANE,14
1819,B44+,2024-06,Sunday,MOBILE BUS STOP,197
1820,B44+,2024-06,Sunday,MOBILE DOUBLE PARKED,81
1821,B44+,2024-06,Thursday,MOBILE BUS LANE,186
1822,B44+,2024-06,Thursday,MOBILE BUS STOP,220
1823,B44+,2024-06,Thursday,MOBILE DOUBLE PARKED,37
1824,B44+,2024-06,Tuesday,MOBILE BUS LANE,221
1825,B44+,2024-06,Tuesday,MOBILE BUS STOP,157
1826,B44+,2024-06,Tuesday,MOBILE DOUBLE PARKED,17
1827,B44+,2024-06,Wednesday,MOBILE BUS LANE,256
1828,B44+,2024-06,Wednesday,MOBILE BUS STOP,227
1829,B44+,2024-06,Wednesday,MOBILE DOUBLE PARKED,30
1830,B44+,2024-07,Friday,MOBILE BUS LANE,136
1831,B44+,2024-07,Friday,MOBILE BUS STOP,557
1832,B44+,2024-07,Friday,MOBILE DOUBLE PARKED,38
1833,B44+,2024-07,Monday,MOBILE BUS LANE,144
1834,B44+,2024-07,Monday,MOBILE BUS STOP,714
1835,B44+,2024-07,Monday,MOBILE DOUBLE PARKED,84
1836,B44+,2024-07,Saturday,MOBILE BUS LANE,33
1837,B44+,2024-07,Saturday,MOBILE BUS STOP,521
1838,B44+,2024-07,Saturday,MOBILE DOUBLE PARKED,78
1839,B44+,2024-07,Sunday,MOBILE BUS LANE,8
1840,B44+,2024-07,Sunday,MOBILE BUS STOP,575
1841,B44+,2024-07,Sunday,MOBILE DOUBLE PARKED,116
1842,B44+,2024-07,Thursday,MOBILE BUS LANE,100
1843,B44+,2024-07,Thursday,MOBILE BUS STOP,475
1844,B44+,2024-07,Thursday,MOBILE DOUBLE PARKED,41
1845,B44+,2024-07,Tuesday,MOBILE BUS LANE,197
1846,B44+,2024-07,Tuesday,MOBILE BUS STOP,897
1847,B44+,2024-07,Tuesday,MOBILE DOUBLE PARKED,81
1848,B44+,2024-07,Wednesday,MOBILE BUS LANE,217
1849,B44+,2024-07,Wednesday,MOBILE BUS STOP,904
1850,B44+,2024-07,Wednesday,MOBILE DOUBLE PARKED,126
1851,B44+,2024-08,Friday,MOBILE BUS LANE,172
1852,B44+,2024-08,Friday,MOBILE BUS STOP,712
1853,B44+,2024-08,Friday,MOBILE DOUBLE PARKED,345
1854,B44+,2024-08,Monday,MOBILE BUS LANE,161
1855,B44+,2024-08,Monday,MOBILE BUS STOP,656
1856,B44+,2024-08,Monday,MOBILE DOUBLE PARKED,340
1857,B44+,2024-08,Saturday,MOBILE BUS LANE,78
1858,B44+,2024-08,Saturday,MOBILE BUS STOP,657
1859,B44+,2024-08,Saturday,MOBILE DOUBLE PARKED,337
1860,B44+,2024-08,Sunday,MOBILE BUS LANE,9
1861,B44+,2024-08,Sunday,MOBILE BUS STOP,463
1862,B44+,2024-08,Sunday,MOBILE DOUBLE PARKED,287
1863,B44+,2024-08,Thursday,MOBILE BUS LANE,207
1864,B44+,2024-08,Thursday,MOBILE BUS STOP,808
1865,B44+,2024-08,Thursday,MOBILE DOUBLE PARKED,413
1866,B44+,2024-08,Tuesday,MOBILE BUS LANE,200
1867,B44+,2024-08,Tuesday,MOBILE BUS STOP,601
1868,B44+,2024-08,Tuesday,MOBILE DOUBLE PARKED,342
1869,B44+,2024-08,Wednesday,MOBILE BUS LANE,143
1870,B44+,2024-08,Wednesday,MOBILE BUS STOP,625
1871,B44+,2024-08,Wednesday,MOBILE DOUBLE PARKED,309
1872,B44+,2024-09,Friday,MOBILE BUS LANE,258
1873,B44+,2024-09,Friday,MOBILE BUS STOP,581
1874,B44+,2024-09,Friday,MOBILE DOUBLE PARKED,446
1875,B44+,2024-09,Monday,MOBILE BUS LANE,263
1876,B44+,2024-09,Monday,MOBILE BUS STOP,782
1877,B44+,2024-09,Monday,MOBILE DOUBLE PARKED,596
1878,B44+,2024-09,Saturday,MOBILE BUS LANE,81
1879,B44+,2024-09,Saturday,MOBILE BUS STOP,659
1880,B44+,2024-09,Saturday,MOBILE DOUBLE PARKED,323
1881,B44+,2024-09,Sunday,MOBILE BUS LANE,27
1882,B44+,2024-09,Sunday,MOBILE BUS STOP,797
1883,B44+,2024-09,Sunday,MOBILE DOUBLE PARKED,527
1884,B44+,2024-09,Thursday,MOBILE BUS LANE,247
1885,B44+,2024-09,Thursday,MOBILE BUS STOP,614
1886,B44+,2024-09,Thursday,MOBILE DOUBLE PARKED,540
1887,B44+,2024-09,Tuesday,MOBILE BUS LANE,267
1888,B44+,2024-09,Tuesday,MOBILE BUS STOP,616
1889,B44+,2024-09,Tuesday,MOBILE DOUBLE PARKED,508
1890,B44+,2024-09,Wednesday,MOBILE BUS LANE,212
1891,B44+,2024-09,Wednesday,MOBILE BUS STOP,688
1892,B44+,2024-09,Wednesday,MOBILE DOUBLE PARKED,572
1893,B44+,2024-10,Friday,MOBILE BUS LANE,277
1894,B44+,2024-10,Friday,MOBILE BUS STOP,911
1895,B44+,2024-10,Friday,MOBILE DOUBLE PARKED,400
1896,B44+,2024-10,Monday,MOBILE BUS LANE,303
1897,B44+,2024-10,Monday,MOBILE BUS STOP,854
1898,B44+,2024-10,Monday,MOBILE DOUBLE PARKED,559
1899,B44+,2024-10,Saturday,MOBILE BUS LANE,90
1900,B44+,2024-10,Saturday,MOBILE BUS STOP,744
1901,B44+,2024-10,Saturday,MOBILE DOUBLE PARKED,434
1902,B44+,2024-10,Sunday,MOBILE BUS LANE,43
1903,B44+,2024-10,Sunday,MOBILE BUS STOP,682
1904,B44+,2024-10,Sunday,MOBILE DOUBLE PARKED,409
1905,B44+,2024-10,Thursday,MOBILE BUS LANE,327
1906,B44+,2024-10,Thursday,MOBILE BUS STOP,1086
1907,B44+,2024-10,Thursday,MOBILE DOUBLE PARKED,563
1908,B44+,2024-10,Tuesday,MOBILE BUS LANE,385
1909,B44+,2024-10,Tuesday,MOBILE BUS STOP,1206
1910,B44+,2024-10,Tuesday,MOBILE DOUBLE PARKED,676
1911,B44+,2024-10,Wednesday,MOBILE BUS LANE,328
1912,B44+,2024-10,Wednesday,MOBILE BUS STOP,1019
1913,B44+,2024-10,Wednesday,MOBILE DOUBLE PARKED,502
1914,B44+,2024-11,Friday,MOBILE BUS LANE,298
1915,B44+,2024-11,Friday,MOBILE BUS STOP,1109
1916,B44+,2024-11,Friday,MOBILE DOUBLE PARKED,642
1917,B44+,2024-11,Monday,MOBILE BUS LANE,257
1918,B44+,2024-11,Monday,MOBILE BUS STOP,927
1919,B44+,2024-11,Monday,MOBILE DOUBLE PARKED,618
1920,B44+,2024-11,Saturday,MOBILE BUS LANE,111
1921,B44+,2024-11,Saturday,MOBILE BUS STOP,1033
1922,B44+,2024-11,Saturday,MOBILE DOUBLE PARKED,491
1923,B44+,2024-11,Sunday,MOBILE BUS LANE,36
1924,B44+,2024-11,Sunday,MOBILE BUS STOP,792
1925,B44+,2024-11,Sunday,MOBILE DOUBLE PARKED,459
1926,B44+,2024-11,Thursday,MOBILE BUS LANE,169
1927,B44+,2024-11,Thursday,MOBILE BUS STOP,831
1928,B44+,2024-11,Thursday,MOBILE DOUBLE PARKED,501
1929,B44+,2024-11,Tuesday,MOBILE BUS LANE,302
1930,B44+,2024-11,Tuesday,MOBILE BUS STOP,894
1931,B44+,2024-11,Tuesday,MOBILE DOUBLE PARKED,681
1932,B44+,2024-11,Wednesday,MOBILE BUS LANE,250
1933,B44+,2024-11,Wednesday,MOBILE BUS STOP,905
1934,B44+,2024-11,Wednesday,MOBILE DOUBLE PARKED,562
1935,B44+,2024-12,Friday,MOBILE BUS LANE,264
1936,B44+,2024-12,Friday,MOBILE BUS STOP,755
1937,B44+,2024-12,Friday,MOBILE DOUBLE PARKED,365
1938,B44+,2024-12,Monday,MOBILE BUS LANE,347
1939,B44+,2024-12,Monday,MOBILE BUS STOP,954
1940,B44+,2024-12,Monday,MOBILE DOUBLE PARKED,550
1941,B44+,2024-12,Saturday,MOBILE BUS LANE,79
1942,B44+,2024-12,Saturday,MOBILE BUS STOP,719
1943,B44+,2024-12,Saturday,MOBILE DOUBLE PARKED,325
1944,B44+,2024-12,Sunday,MOBILE BUS LANE,53
1945,B44+,2024-12,Sunday,MOBILE BUS STOP,873
1946,B44+,2024-12,Sunday,MOBILE DOUBLE PARKED,502
1947,B44+,2024-12,Thursday,MOBILE BUS LANE,214
1948,B44+,2024-12,Thursday,MOBILE BUS STOP,889
1949,B44+,2024-12,Thursday,MOBILE DOUBLE PARKED,562
1950,B44+,2024-12,Tuesday,MOBILE BUS LANE,277
1951,B44+,2024-12,Tuesday,MOBILE BUS STOP,1003
1952,B44+,2024-12,Tuesday,MOBILE DOUBLE PARKED,593
1953,B44+,2024-12,Wednesday,MOBILE BUS LANE,169
1954,B44+,2024-12,Wednesday,MOBILE BUS STOP,798
1955,B44+,2024-12,Wednesday,MOBILE DOUBLE PARKED,470
1956,B44+,2025-01,Friday,MOBILE BUS LANE,267
1957,B44+,2025-01,Friday,MOBILE BUS STOP,943
1958,B44+,2025-01,Friday,MOBILE DOUBLE PARKED,468
1959,B44+,2025-01,Monday,MOBILE BUS LANE,271
1960,B44+,2025-01,Monday,MOBILE BUS STOP,738
1961,B44+,2025-01,Monday,MOBILE DOUBLE PARKED,452
1962,B44+,2025-01,Saturday,MOBILE BUS LANE,94
1963,B44+,2025-01,Saturday,MOBILE BUS STOP,715
1964,B44+,2025-01,Saturday,MOBILE DOUBLE PARKED,382
1965,B44+,2025-01,Sunday,MOBILE BUS LANE,23
1966,B44+,2025-01,Sunday,MOBILE BUS STOP,790
1967,B44+,2025-01,Sunday,MOBILE DOUBLE PARKED,397
1968,B44+,2025-01,Thursday,MOBILE BUS LANE,279
1969,B44+,2025-01,Thursday,MOBILE BUS STOP,1061
1970,B44+,2025-01,Thursday,MOBILE DOUBLE PARKED,687
1971,B44+,2025-01,Tuesday,MOBILE BUS LANE,210
1972,B44+,2025-01,Tuesday,MOBILE BUS STOP,707
1973,B44+,2025-01,Tuesday,MOBILE DOUBLE PARKED,633
1974,B44+,2025-01,Wednesday,MOBILE BUS LANE,172
1975,B44+,2025-01,Wednesday,MOBILE BUS STOP,816
1976,B44+,2025-01,Wednesday,MOBILE DOUBLE PARKED,612
1977,B44+,2025-02,Friday,MOBILE BUS LANE,203
1978,B44+,2025-02,Friday,MOBILE BUS STOP,723
1979,B44+,2025-02,Friday,MOBILE DOUBLE PARKED,367
1980,B44+,2025-02,Monday,MOBILE BUS LANE,187
1981,B44+,2025-02,Monday,MOBILE BUS STOP,648
1982,B44+,2025-02,Monday,MOBILE DOUBLE PARKED,428
1983,B44+,2025-02,Saturday,MOBILE BUS LANE,72
1984,B44+,2025-02,Saturday,MOBILE BUS STOP,555
1985,B44+,2025-02,Saturday,MOBILE DOUBLE PARKED,314
1986,B44+,2025-02,Sunday,MOBILE BUS LANE,35
1987,B44+,2025-02,Sunday,MOBILE BUS STOP,626
1988,B44+,2025-02,Sunday,MOBILE DOUBLE PARKED,267
1989,B44+,2025-02,Thursday,MOBILE BUS LANE,179
1990,B44+,2025-02,Thursday,MOBILE BUS STOP,807
1991,B44+,2025-02,Thursday,MOBILE DOUBLE PARKED,544
1992,B44+,2025-02,Tuesday,MOBILE BUS LANE,189
1993,B44+,2025-02,Tuesday,MOBILE BUS STOP,725
1994,B44+,2025-02,Tuesday,MOBILE DOUBLE PARKED,538
1995,B44+,2025-02,Wednesday,MOBILE BUS LANE,159
1996,B44+,2025-02,Wednesday,MOBILE BUS STOP,724
1997,B44+,2025-02,Wednesday,MOBILE DOUBLE PARKED,444
1998,B44+,2025-03,Friday,MOBILE BUS LANE,285
1999,B44+,2025-03,Friday,MOBILE BUS STOP,763
2000,B44+,2025-03,Friday,MOBILE DOUBLE PARKED,462
2001,B44+,2025-03,Monday,MOBILE BUS LANE,271
2002,B44+,2025-03,Monday,MOBILE BUS STOP,914
2003,B44+,2025-03,Monday,MOBILE DOUBLE PARKED,594
2004,B44+,2025-03,Saturday,MOBILE BUS LANE,149
2005,B44+,2025-03,Saturday,MOBILE BUS STOP,862
2006,B44+,2025-03,Saturday,MOBILE DOUBLE PARKED,499
2007,B44+,2025-03,Sunday,MOBILE BUS LANE,52
2008,B44+,2025-03,Sunday,MOBILE BUS STOP,833
2009,B44+,2025-03,Sunday,MOBILE DOUBLE PARKED,376
2010,B44+,2025-03,Thursday,MOBILE BUS LANE,201
2011,B44+,2025-03,Thursday,MOBILE BUS STOP,788
2012,B44+,2025-03,Thursday,MOBILE DOUBLE PARKED,478
2013,B44+,2025-03,Tuesday,MOBILE BUS LANE,247
2014,B44+,2025-03,Tuesday,MOBILE BUS STOP,850
2015,B44+,2025-03,Tuesday,MOBILE DOUBLE PARKED,573
2016,B44+,2025-03,Wednesday,MOBILE BUS LANE,262
2017,B44+,2025-03,Wednesday,MOBILE BUS STOP,782
2018,B44+,2025-03,Wednesday,MOBILE DOUBLE PARKED,527
2019,B44+,2025-04,Friday,MOBILE BUS LANE,252
2020,B44+,2025-04,Friday,MOBILE BUS STOP,701
2021,B44+,2025-04,Friday,MOBILE DOUBLE PARKED,407
2022,B44+,2025-04,Monday,MOBILE BUS LANE,208
2023,B44+,2025-04,Monday,MOBILE BUS STOP,714
2024,B44+,2025-04,Monday,MOBILE DOUBLE PARKED,470
2025,B44+,2025-04,Saturday,MOBILE BUS LANE,67
2026,B44+,2025-04,Saturday,MOBILE BUS STOP,579
2027,B44+,2025-04,Saturday,MOBILE DOUBLE PARKED,315
2028,B44+,2025-04,Sunday,MOBILE BUS LANE,45
2029,B44+,2025-04,Sunday,MOBILE BUS STOP,549
2030,B44+,2025-04,Sunday,MOBILE DOUBLE PARKED,265
2031,B44+,2025-04,Thursday,MOBILE BUS LANE,195
2032,B44+,2025-04,Thursday,MOBILE BUS STOP,698
2033,B44+,2025-04,Thursday,MOBILE DOUBLE PARKED,433
2034,B44+,2025-04,Tuesday,MOBILE BUS LANE,309
2035,B44+,2025-04,Tuesday,MOBILE BUS STOP,987
2036,B44+,2025-04,Tuesday,MOBILE DOUBLE PARKED,604
2037,B44+,2025-04,Wednesday,MOBILE BUS LANE,255
2038,B44+,2025-04,Wednesday,MOBILE BUS STOP,856
2039,B44+,2025-04,Wednesday,MOBILE DOUBLE PARKED,541
2040,B44+,2025-05,Friday,MOBILE BUS LANE,260
2041,B44+,2025-05,Friday,MOBILE BUS STOP,744
2042,B44+,2025-05,Friday,MOBILE DOUBLE PARKED,504
2043,B44+,2025-05,Monday,MOBILE BUS LANE,159
2044,B44+,2025-05,Monday,MOBILE BUS STOP,564
2045,B44+,2025-05,Monday,MOBILE DOUBLE PARKED,422
2046,B44+,2025-05,Saturday,MOBILE BUS LANE,93
2047,B44+,2025-05,Saturday,MOBILE BUS STOP,513
2048,B44+,2025-05,Saturday,MOBILE DOUBLE PARKED,311
2049,B44+,2025-05,Sunday,MOBILE BUS LANE,55
2050,B44+,2025-05,Sunday,MOBILE BUS STOP,693
2051,B44+,2025-05,Sunday,MOBILE DOUBLE PARKED,302
2052,B44+,2025-05,Thursday,MOBILE BUS LANE,227
2053,B44+,2025-05,Thursday,MOBILE BUS STOP,784
2054,B44+,2025-05,Thursday,MOBILE DOUBLE PARKED,495
2055,B44+,2025-05,Tuesday,MOBILE BUS LANE,235
2056,B44+,2025-05,Tuesday,MOBILE BUS STOP,716
2057,B44+,2025-05,Tuesday,MOBILE DOUBLE PARKED,497
2058,B44+,2025-05,Wednesday,MOBILE BUS LANE,203
2059,B44+,2025-05,Wednesday,MOBILE BUS STOP,715
2060,B44+,2025-05,Wednesday,MOBILE DOUBLE PARKED,448
2061,B44+,2025-06,Friday,MOBILE BUS LANE,165
2062,B44+,2025-06,Friday,MOBILE BUS STOP,610
2063,B44+,2025-06,Friday,MOBILE DOUBLE PARKED,384
2064,B44+,2025-06,Monday,MOBILE BUS LANE,258
2065,B44+,2025-06,Monday,MOBILE BUS STOP,847
2066,B44+,2025-06,Monday,MOBILE DOUBLE PARKED,553
2067,B44+,2025-06,Saturday,MOBILE BUS LANE,86
2068,B44+,2025-06,Saturday,MOBILE BUS STOP,496
2069,B44+,2025-06,Saturday,MOBILE DOUBLE PARKED,280
2070,B44+,2025-06,Sunday,MOBILE BUS LANE,47
2071,B44+,2025-06,Sunday,MOBILE BUS STOP,716
2072,B44+,2025-06,Sunday,MOBILE DOUBLE PARKED,368
2073,B44+,2025-06,Thursday,MOBILE BUS LANE,118
2074,B44+,2025-06,Thursday,MOBILE BUS STOP,656
2075,B44+,2025-06,Thursday,MOBILE DOUBLE PARKED,417
2076,B44+,2025-06,Tuesday,MOBILE BUS LANE,171
2077,B44+,2025-06,Tuesday,MOBILE BUS STOP,613
2078,B44+,2025-06,Tuesday,MOBILE DOUBLE PARKED,455
2079,B44+,2025-06,Wednesday,MOBILE BUS LANE,172
2080,B44+,2025-06,Wednesday,MOBILE BUS STOP,683
2081,B44+,2025-06,Wednesday,MOBILE DOUBLE PARKED,445
2082,B44+,2025-07,Friday,MOBILE BUS LANE,123
2083,B44+,2025-07,Friday,MOBILE BUS STOP,510
